Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
2.4	U7	0	dev[16]=net(0,49-16)	InData	0	0	0	0
2.4	U7	0	dev[16]=net(0,49-16)	OutData	0	0	0	0
2.4	U7	0	dev[16]=net(0,49-16)	DropData	0	0	0	0
2.4	U7	1	dev=local(1)	InInterests	9.30611e-08	6.016e-09	0	0
2.4	U7	1	dev=local(1)	OutInterests	1.19276e-07	1.57453e-08	0	0
2.4	U7	1	dev=local(1)	DropInterests	0	0	0	0
2.4	U7	1	dev=local(1)	InNacks	0	0	0	0
2.4	U7	1	dev=local(1)	OutNacks	0	0	0	0
2.4	U7	1	dev=local(1)	DropNacks	0	0	0	0
2.4	U7	1	dev=local(1)	InData	0	0	0	0
2.4	U7	1	dev=local(1)	OutData	0	0	0	0
2.4	U7	1	dev=local(1)	DropData	0	0	0	0
2.4	U7	2	dev=local(2)	InInterests	1.31072e-09	9.088e-11	0	0
2.4	U7	2	dev=local(2)	OutInterests	9.17504e-08	5.9008e-09	0	0
2.4	U7	2	dev=local(2)	DropInterests	0	0	0	0
2.4	U7	2	dev=local(2)	InNacks	0	0	0	0
2.4	U7	2	dev=local(2)	OutNacks	0	0	0	0
2.4	U7	2	dev=local(2)	DropNacks	0	0	0	0
2.4	U7	2	dev=local(2)	InData	0	0	0	0
2.4	U7	2	dev=local(2)	OutData	0	0	0	0
2.4	U7	2	dev=local(2)	DropData	0	0	0	0
2.4	U7	-1	all	SatisfiedInterests	0	0	0	0
2.4	U7	-1	all	TimedOutInterests	2.0736	0	0	0
2.4	U8	0	dev[17]=net(0,47-17)	InInterests	1.11411e-07	1.47968e-08	0	0
2.4	U8	0	dev[17]=net(0,47-17)	OutInterests	1.31072e-09	1.152e-10	0	0
2.4	U8	0	dev[17]=net(0,47-17)	DropInterests	0	0	0	0
2.4	U8	0	dev[17]=net(0,47-17)	InNacks	0	0	0	0
2.4	U8	0	dev[17]=net(0,47-17)	OutNacks	0	0	0	0
2.4	U8	0	dev[17]=net(0,47-17)	DropNacks	0	0	0	0
2.4	U8	0	dev[17]=net(0,47-17)	InData	0	0	0	0
2.4	U8	0	dev[17]=net(0,47-17)	OutData	0	0	0	0
2.4	U8	0	dev[17]=net(0,47-17)	DropData	0	0	0	0
2.4	U8	1	dev=local(1)	InInterests	9.30611e-08	6.016e-09	0	0
2.4	U8	1	dev=local(1)	OutInterests	1.12722e-07	1.48877e-08	0	0
2.4	U8	1	dev=local(1)	DropInterests	0	0	0	0
2.4	U8	1	dev=local(1)	InNacks	0	0	0	0
2.4	U8	1	dev=local(1)	OutNacks	0	0	0	0
2.4	U8	1	dev=local(1)	DropNacks	0	0	0	0
2.4	U8	1	dev=local(1)	InData	0	0	0	0
2.4	U8	1	dev=local(1)	OutData	0	0	0	0
2.4	U8	1	dev=local(1)	DropData	0	0	0	0
2.4	U8	2	dev=local(2)	InInterests	1.31072e-09	9.088e-11	0	0
2.4	U8	2	dev=local(2)	OutInterests	9.17504e-08	5.9008e-09	0	0
2.4	U8	2	dev=local(2)	DropInterests	0	0	0	0
2.4	U8	2	dev=local(2)	InNacks	0	0	0	0
2.4	U8	2	dev=local(2)	OutNacks	0	0	0	0
2.4	U8	2	dev=local(2)	DropNacks	0	0	0	0
2.4	U8	2	dev=local(2)	InData	0	0	0	0
2.4	U8	2	dev=local(2)	OutData	0	0	0	0
2.4	U8	2	dev=local(2)	DropData	0	0	0	0
2.4	U8	-1	all	SatisfiedInterests	0	0	0	0
2.4	U8	-1	all	TimedOutInterests	2.0096	0	0	0
2.4	U9	0	dev[18]=net(0,49-18)	InInterests	1.04858e-07	1.39392e-08	0	0
2.4	U9	0	dev[18]=net(0,49-18)	OutInterests	1.31072e-09	1.152e-10	0	0
2.4	U9	0	dev[18]=net(0,49-18)	DropInterests	0	0	0	0
2.4	U9	0	dev[18]=net(0,49-18)	InNacks	0	0	0	0
2.4	U9	0	dev[18]=net(0,49-18)	OutNacks	0	0	0	0
2.4	U9	0	dev[18]=net(0,49-18)	DropNacks	0	0	0	0
2.4	U9	0	dev[18]=net(0,49-18)	InData	0	0	0	0
2.4	U9	0	dev[18]=net(0,49-18)	OutData	0	0	0	0
2.4	U9	0	dev[18]=net(0,49-18)	DropData	0	0	0	0
2.4	U9	1	dev=local(1)	InInterests	9.30611e-08	6.016e-09	0	0
2.4	U9	1	dev=local(1)	OutInterests	1.06168e-07	1.40301e-08	0	0
2.4	U9	1	dev=local(1)	DropInterests	0	0	0	0
2.4	U9	1	dev=local(1)	InNacks	0	0	0	0
2.4	U9	1	dev=local(1)	OutNacks	0	0	0	0
2.4	U9	1	dev=local(1)	DropNacks	0	0	0	0
2.4	U9	1	dev=local(1)	InData	0	0	0	0
2.4	U9	1	dev=local(1)	OutData	0	0	0	0
2.4	U9	1	dev=local(1)	DropData	0	0	0	0
2.4	U9	2	dev=local(2)	InInterests	1.31072e-09	9.088e-11	0	0
2.4	U9	2	dev=local(2)	OutInterests	9.17504e-08	5.9008e-09	0	0
2.4	U9	2	dev=local(2)	DropInterests	0	0	0	0
2.4	U9	2	dev=local(2)	InNacks	0	0	0	0
2.4	U9	2	dev=local(2)	OutNacks	0	0	0	0
2.4	U9	2	dev=local(2)	DropNacks	0	0	0	0
2.4	U9	2	dev=local(2)	InData	0	0	0	0
2.4	U9	2	dev=local(2)	OutData	0	0	0	0
2.4	U9	2	dev=local(2)	DropData	0	0	0	0
2.4	U9	-1	all	SatisfiedInterests	0	0	0	0
2.4	U9	-1	all	TimedOutInterests	1.9456	0	0	0
2.4	cr-15	0	dev[26]=net(0,32-26)	InInterests	3.2768e-08	3.8464e-09	0	0
2.4	cr-15	0	dev[26]=net(0,32-26)	OutInterests	9.8304e-08	1.46432e-08	0	0
2.4	cr-15	0	dev[26]=net(0,32-26)	DropInterests	0	0	0	0
2.4	cr-15	0	dev[26]=net(0,32-26)	InNacks	0	0	0	0
2.4	cr-15	0	dev[26]=net(0,32-26)	OutNacks	0	0	0	0
2.4	cr-15	0	dev[26]=net(0,32-26)	DropNacks	0	0	0	0
2.4	cr-15	0	dev[26]=net(0,32-26)	InData	0	0	0	0
2.4	cr-15	0	dev[26]=net(0,32-26)	OutData	0	0	0	0
2.4	cr-15	0	dev[26]=net(0,32-26)	DropData	0	0	0	0
2.4	cr-15	1	dev[26]=net(1,35-26)	InInterests	6.5536e-08	7.744e-09	0	0
2.4	cr-15	1	dev[26]=net(1,35-26)	OutInterests	1.96608e-07	2.93952e-08	0	0
2.4	cr-15	1	dev[26]=net(1,35-26)	DropInterests	0	0	0	0
2.4	cr-15	1	dev[26]=net(1,35-26)	InNacks	0	0	0	0
2.4	cr-15	1	dev[26]=net(1,35-26)	OutNacks	0	0	0	0
2.4	cr-15	1	dev[26]=net(1,35-26)	DropNacks	0	0	0	0
2.4	cr-15	1	dev[26]=net(1,35-26)	InData	0	0	0	0
2.4	cr-15	1	dev[26]=net(1,35-26)	OutData	0	0	0	0
2.4	cr-15	1	dev[26]=net(1,35-26)	DropData	0	0	0	0
2.4	cr-15	4	dev[26]=net(4,0-26)	InInterests	2.94912e-07	4.40384e-08	0	0
2.4	cr-15	4	dev[26]=net(4,0-26)	OutInterests	9.8304e-08	1.15904e-08	0	0
2.4	cr-15	4	dev[26]=net(4,0-26)	DropInterests	0	0	0	0
2.4	cr-15	4	dev[26]=net(4,0-26)	InNacks	0	0	0	0
2.4	cr-15	4	dev[26]=net(4,0-26)	OutNacks	0	0	0	0
2.4	cr-15	4	dev[26]=net(4,0-26)	DropNacks	0	0	0	0
2.4	cr-15	4	dev[26]=net(4,0-26)	InData	0	0	0	0
2.4	cr-15	4	dev[26]=net(4,0-26)	OutData	0	0	0	0
2.4	cr-15	4	dev[26]=net(4,0-26)	DropData	0	0	0	0
2.4	cr-15	-1	all	SatisfiedInterests	0	0	0	0
2.4	cr-15	-1	all	TimedOutInterests	3.84	0	0	0
2.4	cr-17	2	dev[28]=net(2,35-28)	InInterests	9.8304e-08	1.45472e-08	0	0
2.4	cr-17	2	dev[28]=net(2,35-28)	OutInterests	3.2768e-08	3.8976e-09	0	0
2.4	cr-17	2	dev[28]=net(2,35-28)	DropInterests	0	0	0	0
2.4	cr-17	2	dev[28]=net(2,35-28)	InNacks	0	0	0	0
2.4	cr-17	2	dev[28]=net(2,35-28)	OutNacks	0	0	0	0
2.4	cr-17	2	dev[28]=net(2,35-28)	DropNacks	0	0	0	0
2.4	cr-17	2	dev[28]=net(2,35-28)	InData	0	0	0	0
2.4	cr-17	2	dev[28]=net(2,35-28)	OutData	0	0	0	0
2.4	cr-17	2	dev[28]=net(2,35-28)	DropData	0	0	0	0
2.4	cr-17	5	dev[28]=net(5,3-28)	InInterests	3.2768e-08	3.8976e-09	0	0
2.4	cr-17	5	dev[28]=net(5,3-28)	OutInterests	9.8304e-08	1.45472e-08	0	0
2.4	cr-17	5	dev[28]=net(5,3-28)	DropInterests	0	0	0	0
2.4	cr-17	5	dev[28]=net(5,3-28)	InNacks	0	0	0	0
2.4	cr-17	5	dev[28]=net(5,3-28)	OutNacks	0	0	0	0
2.4	cr-17	5	dev[28]=net(5,3-28)	DropNacks	0	0	0	0
2.4	cr-17	5	dev[28]=net(5,3-28)	InData	0	0	0	0
2.4	cr-17	5	dev[28]=net(5,3-28)	OutData	0	0	0	0
2.4	cr-17	5	dev[28]=net(5,3-28)	DropData	0	0	0	0
2.4	cr-17	-1	all	SatisfiedInterests	0	0	0	0
2.4	cr-17	-1	all	TimedOutInterests	1.28	0	0	0
2.4	cr-19	1	dev[30]=net(1,32-30)	InInterests	9.8304e-08	1.46432e-08	0	0
2.4	cr-19	1	dev[30]=net(1,32-30)	OutInterests	3.2768e-08	3.8464e-09	0	0
2.4	cr-19	1	dev[30]=net(1,32-30)	DropInterests	0	0	0	0
2.4	cr-19	1	dev[30]=net(1,32-30)	InNacks	0	0	0	0
2.4	cr-19	1	dev[30]=net(1,32-30)	OutNacks	0	0	0	0
2.4	cr-19	1	dev[30]=net(1,32-30)	DropNacks	0	0	0	0
2.4	cr-19	1	dev[30]=net(1,32-30)	InData	0	0	0	0
2.4	cr-19	1	dev[30]=net(1,32-30)	OutData	0	0	0	0
2.4	cr-19	1	dev[30]=net(1,32-30)	DropData	0	0	0	0
2.4	cr-19	6	dev[30]=net(6,30-2)	InInterests	3.2768e-08	3.8464e-09	0	0
2.4	cr-19	6	dev[30]=net(6,30-2)	OutInterests	9.8304e-08	1.46432e-08	0	0
2.4	cr-19	6	dev[30]=net(6,30-2)	DropInterests	0	0	0	0
2.4	cr-19	6	dev[30]=net(6,30-2)	InNacks	0	0	0	0
2.4	cr-19	6	dev[30]=net(6,30-2)	OutNacks	0	0	0	0
2.4	cr-19	6	dev[30]=net(6,30-2)	DropNacks	0	0	0	0
2.4	cr-19	6	dev[30]=net(6,30-2)	InData	0	0	0	0
2.4	cr-19	6	dev[30]=net(6,30-2)	OutData	0	0	0	0
2.4	cr-19	6	dev[30]=net(6,30-2)	DropData	0	0	0	0
2.4	cr-19	-1	all	SatisfiedInterests	0	0	0	0
2.4	cr-19	-1	all	TimedOutInterests	1.28	0	0	0
2.4	cr-3	7	dev[32]=net(7,32-30)	InInterests	3.2768e-08	3.8464e-09	0	0
2.4	cr-3	7	dev[32]=net(7,32-30)	OutInterests	9.8304e-08	1.46432e-08	0	0
2.4	cr-3	7	dev[32]=net(7,32-30)	DropInterests	0	0	0	0
2.4	cr-3	7	dev[32]=net(7,32-30)	InNacks	0	0	0	0
2.4	cr-3	7	dev[32]=net(7,32-30)	OutNacks	0	0	0	0
2.4	cr-3	7	dev[32]=net(7,32-30)	DropNacks	0	0	0	0
2.4	cr-3	7	dev[32]=net(7,32-30)	InData	0	0	0	0
2.4	cr-3	7	dev[32]=net(7,32-30)	OutData	0	0	0	0
2.4	cr-3	7	dev[32]=net(7,32-30)	DropData	0	0	0	0
2.4	cr-3	12	dev[32]=net(12,32-26)	InInterests	9.8304e-08	1.46432e-08	0	0
2.4	cr-3	12	dev[32]=net(12,32-26)	OutInterests	3.2768e-08	3.8464e-09	0	0
2.4	cr-3	12	dev[32]=net(12,32-26)	DropInterests	0	0	0	0
2.4	cr-3	12	dev[32]=net(12,32-26)	InNacks	0	0	0	0
2.4	cr-3	12	dev[32]=net(12,32-26)	OutNacks	0	0	0	0
2.4	cr-3	12	dev[32]=net(12,32-26)	DropNacks	0	0	0	0
2.4	cr-3	12	dev[32]=net(12,32-26)	InData	0	0	0	0
2.4	cr-3	12	dev[32]=net(12,32-26)	OutData	0	0	0	0
2.4	cr-3	12	dev[32]=net(12,32-26)	DropData	0	0	0	0
2.4	cr-3	-1	all	SatisfiedInterests	0	0	0	0
2.4	cr-3	-1	all	TimedOutInterests	1.28	0	0	0
2.4	cr-6	3	dev[35]=net(3,35-1)	InInterests	3.2768e-08	3.8464e-09	0	0
2.4	cr-6	3	dev[35]=net(3,35-1)	OutInterests	9.8304e-08	1.4848e-08	0	0
2.4	cr-6	3	dev[35]=net(3,35-1)	DropInterests	0	0	0	0
2.4	cr-6	3	dev[35]=net(3,35-1)	InNacks	0	0	0	0
2.4	cr-6	3	dev[35]=net(3,35-1)	OutNacks	0	0	0	0
2.4	cr-6	3	dev[35]=net(3,35-1)	DropNacks	0	0	0	0
2.4	cr-6	3	dev[35]=net(3,35-1)	InData	0	0	0	0
2.4	cr-6	3	dev[35]=net(3,35-1)	OutData	0	0	0	0
2.4	cr-6	3	dev[35]=net(3,35-1)	DropData	0	0	0	0
2.4	cr-6	9	dev[35]=net(9,35-28)	InInterests	3.2768e-08	3.8976e-09	0	0
2.4	cr-6	9	dev[35]=net(9,35-28)	OutInterests	9.8304e-08	1.45472e-08	0	0
2.4	cr-6	9	dev[35]=net(9,35-28)	DropInterests	0	0	0	0
2.4	cr-6	9	dev[35]=net(9,35-28)	InNacks	0	0	0	0
2.4	cr-6	9	dev[35]=net(9,35-28)	OutNacks	0	0	0	0
2.4	cr-6	9	dev[35]=net(9,35-28)	DropNacks	0	0	0	0
2.4	cr-6	9	dev[35]=net(9,35-28)	InData	0	0	0	0
2.4	cr-6	9	dev[35]=net(9,35-28)	OutData	0	0	0	0
2.4	cr-6	9	dev[35]=net(9,35-28)	DropData	0	0	0	0
2.4	cr-6	11	dev[35]=net(11,35-26)	InInterests	1.96608e-07	2.93952e-08	0	0
2.4	cr-6	11	dev[35]=net(11,35-26)	OutInterests	6.5536e-08	7.744e-09	0	0
2.4	cr-6	11	dev[35]=net(11,35-26)	DropInterests	0	0	0	0
2.4	cr-6	11	dev[35]=net(11,35-26)	InNacks	0	0	0	0
2.4	cr-6	11	dev[35]=net(11,35-26)	OutNacks	0	0	0	0
2.4	cr-6	11	dev[35]=net(11,35-26)	DropNacks	0	0	0	0
2.4	cr-6	11	dev[35]=net(11,35-26)	InData	0	0	0	0
2.4	cr-6	11	dev[35]=net(11,35-26)	OutData	0	0	0	0
2.4	cr-6	11	dev[35]=net(11,35-26)	DropData	0	0	0	0
2.4	cr-6	-1	all	SatisfiedInterests	0	0	0	0
2.4	cr-6	-1	all	TimedOutInterests	2.56	0	0	0
2.4	gw1	0	dev[39]=net(0,39-45)	InInterests	3.2768e-08	2.88e-09	0	0
2.4	gw1	0	dev[39]=net(0,39-45)	OutInterests	5.89824e-07	7.8272e-08	0	0
2.4	gw1	0	dev[39]=net(0,39-45)	DropInterests	0	0	0	0
2.4	gw1	0	dev[39]=net(0,39-45)	InNacks	0	0	0	0
2.4	gw1	0	dev[39]=net(0,39-45)	OutNacks	0	0	0	0
2.4	gw1	0	dev[39]=net(0,39-45)	DropNacks	0	0	0	0
2.4	gw1	0	dev[39]=net(0,39-45)	InData	0	0	0	0
2.4	gw1	0	dev[39]=net(0,39-45)	OutData	0	0	0	0
2.4	gw1	0	dev[39]=net(0,39-45)	DropData	0	0	0	0
2.4	gw1	1	dev[39]=net(1,39-1)	InInterests	5.89824e-07	7.8272e-08	0	0
2.4	gw1	1	dev[39]=net(1,39-1)	OutInterests	3.2768e-08	2.88e-09	0	0
2.4	gw1	1	dev[39]=net(1,39-1)	DropInterests	0	0	0	0
2.4	gw1	1	dev[39]=net(1,39-1)	InNacks	0	0	0	0
2.4	gw1	1	dev[39]=net(1,39-1)	OutNacks	0	0	0	0
2.4	gw1	1	dev[39]=net(1,39-1)	DropNacks	0	0	0	0
2.4	gw1	1	dev[39]=net(1,39-1)	InData	0	0	0	0
2.4	gw1	1	dev[39]=net(1,39-1)	OutData	0	0	0	0
2.4	gw1	1	dev[39]=net(1,39-1)	DropData	0	0	0	0
2.4	gw1	-1	all	SatisfiedInterests	0	0	0	0
2.4	gw1	-1	all	TimedOutInterests	6.08	0	0	0
2.4	gw2	0	dev[40]=net(0,48-40)	InInterests	3.2768e-08	2.8928e-09	0	0
2.4	gw2	0	dev[40]=net(0,48-40)	OutInterests	5.89824e-07	7.82912e-08	0	0
2.4	gw2	0	dev[40]=net(0,48-40)	DropInterests	0	0	0	0
2.4	gw2	0	dev[40]=net(0,48-40)	InNacks	0	0	0	0
2.4	gw2	0	dev[40]=net(0,48-40)	OutNacks	0	0	0	0
2.4	gw2	0	dev[40]=net(0,48-40)	DropNacks	0	0	0	0
2.4	gw2	0	dev[40]=net(0,48-40)	InData	0	0	0	0
2.4	gw2	0	dev[40]=net(0,48-40)	OutData	0	0	0	0
2.4	gw2	0	dev[40]=net(0,48-40)	DropData	0	0	0	0
2.4	gw2	1	dev[40]=net(1,40-2)	InInterests	5.89824e-07	7.82912e-08	0	0
2.4	gw2	1	dev[40]=net(1,40-2)	OutInterests	3.2768e-08	2.8928e-09	0	0
2.4	gw2	1	dev[40]=net(1,40-2)	DropInterests	0	0	0	0
2.4	gw2	1	dev[40]=net(1,40-2)	InNacks	0	0	0	0
2.4	gw2	1	dev[40]=net(1,40-2)	OutNacks	0	0	0	0
2.4	gw2	1	dev[40]=net(1,40-2)	DropNacks	0	0	0	0
2.4	gw2	1	dev[40]=net(1,40-2)	InData	0	0	0	0
2.4	gw2	1	dev[40]=net(1,40-2)	OutData	0	0	0	0
2.4	gw2	1	dev[40]=net(1,40-2)	DropData	0	0	0	0
2.4	gw2	-1	all	SatisfiedInterests	0	0	0	0
2.4	gw2	-1	all	TimedOutInterests	6.08	0	0	0
2.4	gw3	0	dev[41]=net(0,41-53)	InInterests	3.2768e-08	2.944e-09	0	0
2.4	gw3	0	dev[41]=net(0,41-53)	OutInterests	5.89824e-07	7.87008e-08	0	0
2.4	gw3	0	dev[41]=net(0,41-53)	DropInterests	0	0	0	0
2.4	gw3	0	dev[41]=net(0,41-53)	InNacks	0	0	0	0
2.4	gw3	0	dev[41]=net(0,41-53)	OutNacks	0	0	0	0
2.4	gw3	0	dev[41]=net(0,41-53)	DropNacks	0	0	0	0
2.4	gw3	0	dev[41]=net(0,41-53)	InData	0	0	0	0
2.4	gw3	0	dev[41]=net(0,41-53)	OutData	0	0	0	0
2.4	gw3	0	dev[41]=net(0,41-53)	DropData	0	0	0	0
2.4	gw3	1	dev[41]=net(1,41-3)	InInterests	5.89824e-07	7.87008e-08	0	0
2.4	gw3	1	dev[41]=net(1,41-3)	OutInterests	3.2768e-08	2.944e-09	0	0
2.4	gw3	1	dev[41]=net(1,41-3)	DropInterests	0	0	0	0
2.4	gw3	1	dev[41]=net(1,41-3)	InNacks	0	0	0	0
2.4	gw3	1	dev[41]=net(1,41-3)	OutNacks	0	0	0	0
2.4	gw3	1	dev[41]=net(1,41-3)	DropNacks	0	0	0	0
2.4	gw3	1	dev[41]=net(1,41-3)	InData	0	0	0	0
2.4	gw3	1	dev[41]=net(1,41-3)	OutData	0	0	0	0
2.4	gw3	1	dev[41]=net(1,41-3)	DropData	0	0	0	0
2.4	gw3	-1	all	SatisfiedInterests	0	0	0	0
2.4	gw3	-1	all	TimedOutInterests	6.08	0	0	0
2.4	lc0-r0	0	dev[42]=net(0,12-42)	InInterests	6.5536e-09	5.76e-10	0	0
2.4	lc0-r0	0	dev[42]=net(0,12-42)	OutInterests	1.11411e-07	1.48096e-08	0	0
2.4	lc0-r0	0	dev[42]=net(0,12-42)	DropInterests	0	0	0	0
2.4	lc0-r0	0	dev[42]=net(0,12-42)	InNacks	0	0	0	0
2.4	lc0-r0	0	dev[42]=net(0,12-42)	OutNacks	0	0	0	0
2.4	lc0-r0	0	dev[42]=net(0,12-42)	DropNacks	0	0	0	0
2.4	lc0-r0	0	dev[42]=net(0,12-42)	InData	0	0	0	0
2.4	lc0-r0	0	dev[42]=net(0,12-42)	OutData	0	0	0	0
2.4	lc0-r0	0	dev[42]=net(0,12-42)	DropData	0	0	0	0
2.4	lc0-r0	1	dev[42]=net(1,13-42)	InInterests	6.5536e-09	5.76e-10	0	0
2.4	lc0-r0	1	dev[42]=net(1,13-42)	OutInterests	1.04858e-07	1.3952e-08	0	0
2.4	lc0-r0	1	dev[42]=net(1,13-42)	DropInterests	0	0	0	0
2.4	lc0-r0	1	dev[42]=net(1,13-42)	InNacks	0	0	0	0
2.4	lc0-r0	1	dev[42]=net(1,13-42)	OutNacks	0	0	0	0
2.4	lc0-r0	1	dev[42]=net(1,13-42)	DropNacks	0	0	0	0
2.4	lc0-r0	1	dev[42]=net(1,13-42)	InData	0	0	0	0
2.4	lc0-r0	1	dev[42]=net(1,13-42)	OutData	0	0	0	0
2.4	lc0-r0	1	dev[42]=net(1,13-42)	DropData	0	0	0	0
2.4	lc0-r0	4	dev[42]=net(4,42-46)	InInterests	2.16269e-07	2.87616e-08	0	0
2.4	lc0-r0	4	dev[42]=net(4,42-46)	OutInterests	1.31072e-08	1.152e-09	0	0
2.4	lc0-r0	4	dev[42]=net(4,42-46)	DropInterests	0	0	0	0
2.4	lc0-r0	4	dev[42]=net(4,42-46)	InNacks	0	0	0	0
2.4	lc0-r0	4	dev[42]=net(4,42-46)	OutNacks	0	0	0	0
2.4	lc0-r0	4	dev[42]=net(4,42-46)	DropNacks	0	0	0	0
2.4	lc0-r0	4	dev[42]=net(4,42-46)	InData	0	0	0	0
2.4	lc0-r0	4	dev[42]=net(4,42-46)	OutData	0	0	0	0
2.4	lc0-r0	4	dev[42]=net(4,42-46)	DropData	0	0	0	0
2.4	lc0-r0	-1	all	SatisfiedInterests	0	0	0	0
2.4	lc0-r0	-1	all	TimedOutInterests	2.24	0	0	0
2.4	lc0-r3	0	dev[45]=net(0,4-45)	InInterests	6.5536e-09	5.76e-10	0	0
2.4	lc0-r3	0	dev[45]=net(0,4-45)	OutInterests	1.31072e-07	1.72992e-08	0	0
2.4	lc0-r3	0	dev[45]=net(0,4-45)	DropInterests	0	0	0	0
2.4	lc0-r3	0	dev[45]=net(0,4-45)	InNacks	0	0	0	0
2.4	lc0-r3	0	dev[45]=net(0,4-45)	OutNacks	0	0	0	0
2.4	lc0-r3	0	dev[45]=net(0,4-45)	DropNacks	0	0	0	0
2.4	lc0-r3	0	dev[45]=net(0,4-45)	InData	0	0	0	0
2.4	lc0-r3	0	dev[45]=net(0,4-45)	OutData	0	0	0	0
2.4	lc0-r3	0	dev[45]=net(0,4-45)	DropData	0	0	0	0
2.4	lc0-r3	1	dev[45]=net(1,11-45)	InInterests	6.5536e-09	5.76e-10	0	0
2.4	lc0-r3	1	dev[45]=net(1,11-45)	OutInterests	1.24518e-07	1.65376e-08	0	0
2.4	lc0-r3	1	dev[45]=net(1,11-45)	DropInterests	0	0	0	0
2.4	lc0-r3	1	dev[45]=net(1,11-45)	InNacks	0	0	0	0
2.4	lc0-r3	1	dev[45]=net(1,11-45)	OutNacks	0	0	0	0
2.4	lc0-r3	1	dev[45]=net(1,11-45)	DropNacks	0	0	0	0
2.4	lc0-r3	1	dev[45]=net(1,11-45)	InData	0	0	0	0
2.4	lc0-r3	1	dev[45]=net(1,11-45)	OutData	0	0	0	0
2.4	lc0-r3	1	dev[45]=net(1,11-45)	DropData	0	0	0	0
2.4	lc0-r3	2	dev[45]=net(2,39-45)	InInterests	5.89824e-07	7.8272e-08	0	0
2.4	lc0-r3	2	dev[45]=net(2,39-45)	OutInterests	3.2768e-08	2.88e-09	0	0
2.4	lc0-r3	2	dev[45]=net(2,39-45)	DropInterests	0	0	0	0
2.4	lc0-r3	2	dev[45]=net(2,39-45)	InNacks	0	0	0	0
2.4	lc0-r3	2	dev[45]=net(2,39-45)	OutNacks	0	0	0	0
2.4	lc0-r3	2	dev[45]=net(2,39-45)	DropNacks	0	0	0	0
2.4	lc0-r3	2	dev[45]=net(2,39-45)	InData	0	0	0	0
2.4	lc0-r3	2	dev[45]=net(2,39-45)	OutData	0	0	0	0
2.4	lc0-r3	2	dev[45]=net(2,39-45)	DropData	0	0	0	0
2.4	lc0-r3	4	dev[45]=net(4,45-46)	InInterests	1.96608e-08	1.728e-09	0	0
2.4	lc0-r3	4	dev[45]=net(4,45-46)	OutInterests	3.34234e-07	4.44352e-08	0	0
2.4	lc0-r3	4	dev[45]=net(4,45-46)	DropInterests	0	0	0	0
2.4	lc0-r3	4	dev[45]=net(4,45-46)	InNacks	0	0	0	0
2.4	lc0-r3	4	dev[45]=net(4,45-46)	OutNacks	0	0	0	0
2.4	lc0-r3	4	dev[45]=net(4,45-46)	DropNacks	0	0	0	0
2.4	lc0-r3	4	dev[45]=net(4,45-46)	InData	0	0	0	0
2.4	lc0-r3	4	dev[45]=net(4,45-46)	OutData	0	0	0	0
2.4	lc0-r3	4	dev[45]=net(4,45-46)	DropData	0	0	0	0
2.4	lc0-r3	-1	all	SatisfiedInterests	0	0	0	0
2.4	lc0-r3	-1	all	TimedOutInterests	6.08	0	0	0
2.4	lc0-r4	0	dev[46]=net(0,14-46)	InInterests	6.5536e-09	5.76e-10	0	0
2.4	lc0-r4	0	dev[46]=net(0,14-46)	OutInterests	1.17965e-07	1.56736e-08	0	0
2.4	lc0-r4	0	dev[46]=net(0,14-46)	DropInterests	0	0	0	0
2.4	lc0-r4	0	dev[46]=net(0,14-46)	InNacks	0	0	0	0
2.4	lc0-r4	0	dev[46]=net(0,14-46)	OutNacks	0	0	0	0
2.4	lc0-r4	0	dev[46]=net(0,14-46)	DropNacks	0	0	0	0
2.4	lc0-r4	0	dev[46]=net(0,14-46)	InData	0	0	0	0
2.4	lc0-r4	0	dev[46]=net(0,14-46)	OutData	0	0	0	0
2.4	lc0-r4	0	dev[46]=net(0,14-46)	DropData	0	0	0	0
2.4	lc0-r4	2	dev[46]=net(2,45-46)	InInterests	3.34234e-07	4.44352e-08	0	0
2.4	lc0-r4	2	dev[46]=net(2,45-46)	OutInterests	1.96608e-08	1.728e-09	0	0
2.4	lc0-r4	2	dev[46]=net(2,45-46)	DropInterests	0	0	0	0
2.4	lc0-r4	2	dev[46]=net(2,45-46)	InNacks	0	0	0	0
2.4	lc0-r4	2	dev[46]=net(2,45-46)	OutNacks	0	0	0	0
2.4	lc0-r4	2	dev[46]=net(2,45-46)	DropNacks	0	0	0	0
2.4	lc0-r4	2	dev[46]=net(2,45-46)	InData	0	0	0	0
2.4	lc0-r4	2	dev[46]=net(2,45-46)	OutData	0	0	0	0
2.4	lc0-r4	2	dev[46]=net(2,45-46)	DropData	0	0	0	0
2.4	lc0-r4	3	dev[46]=net(3,42-46)	InInterests	1.31072e-08	1.152e-09	0	0
2.4	lc0-r4	3	dev[46]=net(3,42-46)	OutInterests	2.16269e-07	2.87616e-08	0	0
2.4	lc0-r4	3	dev[46]=net(3,42-46)	DropInterests	0	0	0	0
2.4	lc0-r4	3	dev[46]=net(3,42-46)	InNacks	0	0	0	0
2.4	lc0-r4	3	dev[46]=net(3,42-46)	OutNacks	0	0	0	0
2.4	lc0-r4	3	dev[46]=net(3,42-46)	DropNacks	0	0	0	0
2.4	lc0-r4	3	dev[46]=net(3,42-46)	InData	0	0	0	0
